Rank	Score	Type	ID	Name	Description
6348	-31.38	cp	BRD-K65503129	HSP90-inhibitor	HSP inhibitor
6353	-31.53	cp	BRD-K69195780	NAN-190	Serotonin receptor agonist
6354	-31.62	cp	BRD-K10177585	PSB-11	Adenosine receptor antagonist
6355	-31.71	cp	BRD-K38003476	clocortolone	Glucocorticoid receptor agonist
6357	-31.8	cp	BRD-A13650332	flucloxacillin	Bacterial cell wall synthesis inhibitor
6359	-31.94	cp	BRD-K51575138	TPCA-1	IKK inhibitor
6362	-32.08	cp	BRD-K06926592	tretinoin	Retinoid receptor agonist
6363	-32.24	cp	BRD-K14765469	vesamicol	Acetylcholinesterase inhibitor
6366	-32.57	cp	BRD-K14965640	ibuprofen	Cyclooxygenase inhibitor
6370	-32.66	cp	BRD-K52911425	GDC-0941	PI3K inhibitor
6372	-32.68	cp	BRD-K06234293	LY-364947	TGF beta receptor inhibitor
6373	-32.7	cp	BRD-K52850071	JAK3-Inhibitor-II	JAK inhibitor
6374	-32.71	cp	BRD-K24526313	levcromakalim	Potassium channel activator
6377	-32.89	cp	BRD-K89046952	ciclacillin	Bacterial cell wall synthesis inhibitor
6384	-33.18	cp	BRD-K62736196	guanabenz	-666
6385	-33.19	cp	BRD-K93658967	aloisine	CDK inhibitor
6386	-33.24	cp	BRD-K95655893	MAZ-51	VEGFR inhibitor
6391	-33.33	cp	BRD-A82371568	clofarabine	Ribonucleoside reductase inhibitor
6394	-33.44	cp	BRD-A00993607	alprenolol	Adrenergic receptor antagonist
6396	-33.45	cp	BRD-K49810818	sorafenib	FLT3 inhibitor
6398	-33.5	cp	BRD-A09467419	mebeverine	Acetylcholine receptor antagonist
6399	-33.54	cp	BRD-K97056771	HY-11007	BCR-ABL kinase inhibitor
6402	-33.65	cp	BRD-K67261995	adipiodone	Contrast agent
6406	-34	cp	BRD-A31195449	TCB2	Serotonin receptor agonist
6407	-34.06	cp	BRD-K92758126	gibberellic-acid	NFkB pathway inhibitor
6411	-34.2	cp	BRD-K13049116	BMS-754807	IGF-1 inhibitor
6412	-34.21	cp	BRD-K26241953	piceatannol	SYK inhibitor
6416	-34.35	cp	BRD-K60690191	MPEP	Glutamate receptor antagonist
6422	-34.57	cp	BRD-K29950728	clomifene	Estrogen receptor antagonist
6423	-34.57	cp	BRD-K08206212	entecavir	Reverse transcriptase inhibitor
6424	-34.63	cp	BRD-A11007541	BCI-hydrochloride	Protein phosphatase inhibitor
6426	-34.68	cp	BRD-K28346421	rifapentine	RNA polymerase inhibitor
6427	-34.69	cp	BRD-K38436528	imipramine	Norepinephrine reuptake inhibitor
6428	-34.71	cp	BRD-K68488863	ENMD-2076	FLT3 inhibitor
6430	-34.79	cp	BRD-A47706533	L-BSO	Glutathione transferase inhibitor
6431	-34.82	cp	BRD-K07762753	aminopurvalanol-a	Tyrosine kinase inhibitor
6432	-34.87	cp	BRD-A26384407	chlortalidone	Carbonic anhydrase inhibitor
6435	-34.97	cp	BRD-K36737713	AG-957	Protein tyrosine kinase inhibitor
6437	-35.04	cp	BRD-A59303141	quinethazone	Thiazide diuretic
6438	-35.11	cp	BRD-K57930253	nitrazepam	Benzodiazepine receptor agonist
6441	-35.29	cp	BRD-K78637815	LY-320135	Cannabinoid receptor antagonist
6446	-35.38	cp	BRD-K44432556	VU-0418946-1	HIF modulator
6448	-35.39	cp	BRD-K06080977	eicosatetraynoic-acid	Cyclooxygenase inhibitor
6449	-35.45	cp	BRD-A11813248	AM-92016	Potassium channel blocker
6451	-35.47	cp	BRD-K49111258	prazosin	Adrenergic receptor antagonist
6452	-35.47	cp	BRD-K20995441	U-54494A	Opioid receptor agonist
6453	-35.5	cp	BRD-A54029483	IRL-2500	Endothelin receptor antagonist
6459	-35.63	cp	BRD-K43887077	dopamine	Dopamine receptor agonist
6463	-35.83	cp	BRD-A16754160	ampicillin	Bacterial cell wall synthesis inhibitor
6467	-36.01	cp	BRD-K96720755	relcovaptan	Vasopressin receptor antagonist
6470	-36.21	cp	BRD-A92826379	lupanine	Sodium channel blocker
6472	-36.26	cp	BRD-K73978287	hydrocortisone	Glucocorticoid receptor agonist
6474	-36.3	cp	BRD-K34092021	arvanil	TRPV agonist
6475	-36.45	cp	BRD-K68407802	KIN001-055	EGFR inhibitor
6476	-36.47	cp	BRD-K68174511	torin-2	MTOR inhibitor
6480	-36.69	cp	BRD-K47659338	EMD-386088	Serotonin receptor agonist
6481	-36.69	cp	BRD-K07881437	danusertib	Aurora kinase inhibitor
6483	-36.73	cp	BRD-K15588452	R-96544	Serotonin receptor antagonist
6484	-36.78	cp	BRD-A55756846	H-7	PKA inhibitor
6486	-36.85	cp	BRD-K32755366	reserpic-acid	Norepinephrine transporter inhibitor
6488	-37.06	cp	BRD-K46056750	AZD-7762	CHK inhibitor
6490	-37.11	cp	BRD-K23192422	lestaurtinib	FLT3 inhibitor
6492	-37.15	cp	BRD-K20152659	gamma-homolinolenic-acid	Cholesterol inhibitor
6493	-37.18	cp	BRD-A42759514	ornidazole	Antiprotozoal
6494	-37.19	cp	BRD-A14208071	oxyphenonium	Cholinergic receptor antagonist
6495	-37.2	cp	BRD-K39569857	avrainvillamide-analog-3	nucleophosmin inhibitor
6498	-37.31	cp	BRD-K77008974	WYE-354	MTOR inhibitor
6500	-37.5	cp	BRD-K05673000	dicloxacillin	Bacterial cell wall synthesis inhibitor
6501	-37.5	cp	BRD-A52650764	ingenol	PKC activator
6504	-37.56	cp	BRD-K03670461	tyrphostin-AG-82	EGFR inhibitor
6506	-37.6	cp	BRD-A15415227	GW-1929	PPAR receptor agonist
6508	-37.64	cp	BRD-K99291625	SB-203580	p38 MAPK inhibitor
6510	-37.69	cp	BRD-A62071884	siguazodan	Phosphodiesterase inhibitor
6511	-37.69	cp	BRD-A49160188	donepezil	Acetylcholinesterase inhibitor
6515	-37.79	cp	BRD-K18905250	ST-91	Adrenergic receptor agonist
6517	-37.81	cp	BRD-K20338176	cefaclor	Bacterial cell wall synthesis inhibitor
6519	-37.9	cp	BRD-K47780086	penciclovir	DNA directed DNA polymerase inhibitor
6520	-37.98	cp	BRD-K60762818	desipramine	Tricyclic antidepressant
6521	-38.01	cp	BRD-K84955386	hyperoside	Glucosidase inhibitor
6531	-38.19	cp	BRD-K95739795	tetrabenazine	Vesicular monoamine transporter inhibitor
6532	-38.2	cp	BRD-K42573370	avrainvillamide-analog-2	nucleophosmin inhibitor
6536	-38.26	cp	BRD-A94413429	NTNCB	Neuropeptide receptor antagonist
6537	-38.28	cp	BRD-K21806131	tegaserod	Serotonin receptor partial agonist
6538	-38.32	cp	BRD-K99411983	lumicolchicine	Colchicine isomer, non-binder of microtubules
6540	-38.48	cp	BRD-K33312228	halometasone	Glucocorticoid receptor agonist
6546	-38.64	cp	BRD-A65282128	cefazolin	Bacterial cell wall synthesis inhibitor
6547	-38.64	cp	BRD-A61856038	tremulacin	Lipoxygenase inhibitor
6549	-38.67	cp	BRD-K98426715	tubacin	HDAC inhibitor
6550	-38.68	cp	BRD-A36318220	necrostatin-1	RIPK inhibitor
6551	-38.72	cp	BRD-A31007383	SDZ-WAG-994	Adenosine receptor agonist
6555	-38.94	cp	BRD-K08619838	tremorine	Acetylcholine receptor agonist
6559	-38.98	cp	BRD-A92585442	RU-28318	Cytochrome P450 inhibitor
6563	-39.08	cp	BRD-U82589721	HG-5-113-01	Protein kinase inhibitor
6566	-39.27	cp	BRD-K60274257	dephostatin	Tyrosine phosphatase inhibitor
6568	-39.3	cp	BRD-A82096673	KU-C103428N	CDC inhibitor
6569	-39.43	cp	BRD-A15131297	benazepril	ACE inhibitor
6572	-39.7	cp	BRD-K15592317	CP466722	ATM kinase inhibitor
6573	-39.72	cp	BRD-A84174393	meloxicam	Cyclooxygenase inhibitor
6574	-39.84	cp	BRD-K91145395	prostratin	PKC activator
6576	-39.91	cp	BRD-K92428153	mycophenolate-mofetil	Dehydrogenase inhibitor
6579	-40.06	cp	BRD-K48029790	OBAA	Phospholipase inhibitor
6581	-40.31	cp	BRD-K96319534	phentermine	Dopamine uptake inhibitor
6582	-40.31	cp	BRD-A15079084	phorbol-12-myristate-13-acetate	PKC activator
6586	-40.39	cp	BRD-A75455249	kavain	Calcium channel modulator
6587	-40.4	cp	BRD-K05977355	fluconazole	Sterol demethylase inhibitor
6590	-40.45	cp	BRD-K74765201	tomelukast	Leukotriene receptor antagonist
6591	-40.46	cp	BRD-A95939040	sertaconazole	Sterol demethylase inhibitor
6594	-40.65	cp	BRD-K28470988	L-690330	Inositol monophosphatase inhibitor
6601	-41.13	cp	BRD-K09549677	mibefradil	T-type calcium channel blocker
6604	-41.19	cp	BRD-K89402695	L-655240	Thromboxane receptor antagonist
6611	-41.62	cp	BRD-K28296557	AKT-inhibitor-IV	AKT inhibitor
6617	-41.95	cp	BRD-A20126139	medrysone	Glucocorticoid receptor agonist
6618	-41.95	cp	BRD-A10523515	GSK-429286A	Rho associated kinase inhibitor
6622	-42.15	cp	BRD-A63667919	methylergometrine	Dopamine receptor antagonist
6626	-42.38	cp	BRD-A32836748	leu-enkephalin	Opioid receptor agonist
6630	-42.59	cp	BRD-K63504947	semaxanib	VEGFR inhibitor
6633	-42.72	cp	BRD-K15402119	huperzine-a	Acetylcholinesterase inhibitor
6634	-42.73	cp	BRD-K96527333	dehydroisoandosterone	GABA receptor modulator
6636	-42.75	cp	BRD-K52930707	rescinnamine	ACE inhibitor
6638	-42.81	cp	BRD-K45033733	famciclovir	DNA polymerase inhibitor
6641	-42.97	cp	BRD-K71926323	marbofloxacin	Bacterial DNA gyrase inhibitor
6644	-43.08	cp	BRD-K72816382	cinalukast	Leukotriene receptor antagonist
6646	-43.12	cp	BRD-K74305673	IKK-2-inhibitor-V	IKK inhibitor
6647	-43.12	cp	BRD-K40782193	QX-222	Sodium channel blocker
6648	-43.13	cp	BRD-A22707317	SB-205384	GABA receptor modulator
6649	-43.13	cp	BRD-K16508793	diazepam	Benzodiazepine receptor agonist
6650	-43.13	cp	BRD-K92428232	GSK-461364	PLK inhibitor
6651	-43.17	cp	BRD-K18194590	mephentermine	Adrenergic receptor agonist
6656	-43.39	cp	BRD-K64935403	ebelactone-b	Lipase inhibitor
6660	-43.56	cp	BRD-K63641886	cefuroxime	Bacterial cell wall synthesis inhibitor
6664	-43.73	cp	BRD-A62035778	scopolamine	Acetylcholine receptor antagonist
6670	-43.93	cp	BRD-A54487287	cortisone	Glucocorticoid receptor agonist
6671	-43.93	cp	BRD-A65767837	hydrocortisone	Glucocorticoid receptor agonist
6674	-43.99	cp	BRD-K91699951	benzonatate	Local anesthetic
6675	-44.01	cp	BRD-K11911061	GR-127935	Serotonin receptor antagonist
6676	-44.03	cp	BRD-K87991767	umbelliferone	Cyclooxygenase inhibitor
6677	-44.05	cp	BRD-A96485169	EBPC	Aldose reductase inhibitor
6678	-44.06	cp	BRD-A51714012	venlafaxine	Adrenergic inhibitor
6681	-44.26	cp	BRD-K70327191	benzoxiquine	Anti-infective
6682	-44.32	cp	BRD-K62959606	sphingosine	Ceramidase inhibitor
6685	-44.39	cp	BRD-K68437527	EMF-bca1-60	caspase inhibitor
6688	-44.49	cp	BRD-A46179541	doxapram	Potassium channel blocker
6689	-44.54	cp	BRD-K32526544	DCEBIO	Potassium channel activator
6696	-44.7	cp	BRD-K33551950	radicicol	HSP inhibitor
6704	-44.92	cp	BRD-K61480498	epoxycholesterol	LXR agonist
6709	-45.11	cp	BRD-A68723818	brompheniramine	Histamine receptor antagonist
6712	-45.21	cp	BRD-K76617868	fasudil	Rho associated kinase inhibitor
6714	-45.36	cp	BRD-A55484088	BNTX	Opioid receptor antagonist
6715	-45.38	cp	BRD-K74761218	WT-171	HDAC inhibitor
6718	-45.5	cp	BRD-K86204871	terconazole	Sterol demethylase inhibitor
6722	-45.65	cp	BRD-K60640630	mometasone	Glucocorticoid receptor agonist
6723	-45.67	cp	BRD-K22193694	dioxybenzone	Topical sunscreen agent
6724	-45.71	cp	BRD-K50422030	clomethiazole	GABA receptor antagonist
6729	-45.9	cp	BRD-A79903587	tegafur	Thymidylate synthase inhibitor
6731	-45.96	cp	BRD-K72703948	ZM-447439	Aurora kinase inhibitor
6732	-45.98	cp	BRD-K21853356	RG-14620	EGFR inhibitor
6733	-45.99	cp	BRD-A99571536	dubinidine	Anti-epileptic
6735	-46.03	cp	BRD-K04196797	oxcarbazepine	Sodium channel blocker
6736	-46.11	cp	BRD-K67847053	guanabenz	Adrenergic receptor agonist
6737	-46.15	cp	BRD-A06352418	terfenadine	Histamine receptor antagonist
6745	-46.4	cp	BRD-A38749782	fludrocortisone	Glucocorticoid receptor agonist
6747	-46.55	cp	BRD-K15025317	BAY-11-7821	NFkB pathway inhibitor
6749	-46.75	cp	BRD-K08115555	tyrphostin-AG-1288	TNF production inhibitor
6751	-46.86	cp	BRD-K53570330	carbofuran	Cholinesterase inhibitor
6756	-47.02	cp	BRD-A71262238	nafadotride	Dopamine receptor antagonist
6762	-47.3	cp	BRD-K09635314	M-3M3FBS	phospholipase activator
6766	-47.41	cp	BRD-K65285700	BRD-K65285700	Cannabinoid receptor agonist
6770	-47.56	cp	BRD-K36965586	m-chlorophenylbiguanide	Serotonin receptor agonist
6775	-47.82	cp	BRD-K00206590	P-1075	ATP channel activator
6777	-47.89	cp	BRD-K72783841	tyrphostin-AG-555	EGFR inhibitor
6778	-47.92	cp	BRD-K32318651	acyclovir	DNA polymerase inhibitor
6779	-47.93	cp	BRD-K64044582	linoleamide	ACAT inhibitor
6782	-48.01	cp	BRD-K63150726	JTE-907	Cannabinoid receptor inverse agonist
6784	-48.05	cp	BRD-K70241288	L-692585	Growth hormone releasing peptide ligand agonist
6787	-48.19	cp	BRD-K41859756	NVP-AUY922	HSP inhibitor
6792	-48.3	cp	BRD-K68246049	TTNPB	Retinoid receptor agonist
6797	-48.64	cp	BRD-K21680192	mitoxantrone	Topoisomerase inhibitor
6802	-48.77	cp	BRD-K29359156	ebselen	H+/K+-ATPase inhibitor
6804	-48.92	cp	BRD-A83431637	resmethrin	Cytochrome P450 inhibitor
6807	-49	cp	BRD-K72222507	quinapril	ACE inhibitor
6812	-49.15	cp	BRD-A65449987	flunisolide	Cytochrome P450 inhibitor
6814	-49.22	cp	BRD-K66944906	fraxidin	Carbonic anhydrase inhibitor
6817	-49.43	cp	BRD-K91370081	anisomycin	DNA synthesis inhibitor
6819	-49.49	cp	BRD-K60184833	tyrphostin-46	Tyrosine kinase inhibitor
6823	-49.67	cp	BRD-A75478957	PD-166793	Metalloproteinase inhibitor
6826	-49.73	cp	BRD-K33583600	isoliquiritigenin	Guanylate cyclase activator
6830	-49.84	cp	BRD-K71035033	masitinib	KIT inhibitor
6835	-49.97	cp	BRD-A24429032	HEAT	Adrenergic receptor antagonist
6840	-50.16	cp	BRD-K03557653	sappanone-a	Tyrosinase inhibitor
6841	-50.17	cp	BRD-A41833852	naloxone	Opioid receptor antagonist
6843	-50.34	cp	BRD-K33226500	indinavir	HIV protease inhibitor
6848	-50.63	cp	BRD-K48168960	propylthiouracil	Thyroid peroxidase inhibitor
6852	-50.76	cp	BRD-K37312348	kenpaullone	CDK inhibitor
6855	-50.9	cp	BRD-K36377456	marmesin	Angiogenesis inhibitor
6859	-51.05	cp	BRD-K68620903	dydrogesterone	Progesterone receptor agonist
6863	-51.15	cp	BRD-K06335600	tizanidine	Adrenergic receptor agonist
6866	-51.19	cp	BRD-K03816923	rottlerin	MAP kinase inhibitor
6867	-51.22	cp	BRD-K09991945	GSK-3-inhibitor-II	PKC inhibitor
6868	-51.24	cp	BRD-K89210380	biotin	Vitamin B
6871	-51.37	cp	BRD-K45252063	clofibrate	PPAR receptor agonist
6874	-51.42	cp	BRD-A77291778	cyclopentolate	Acetylcholine receptor antagonist
6880	-51.56	cp	BRD-K93645900	tadalafil	Phosphodiesterase inhibitor
6886	-51.81	cp	BRD-K84639753	safinamide	Dopamine uptake inhibitor
6887	-51.82	cp	BRD-K06388322	pramipexole	Dopamine receptor agonist
6890	-51.94	cp	BRD-A97701745	pindolol	Adrenergic receptor antagonist
6896	-52.24	cp	BRD-K17294426	clebopride	Dopamine receptor antagonist
6899	-52.48	cp	BRD-K81062487	taurocholic-acid	Bile acid
6901	-52.53	cp	BRD-A57457122	VU-0400071-3	Glutamate receptor modulator
6902	-52.62	cp	BRD-K66412701	pazufloxacin	Topoisomerase inhibitor
6905	-52.78	cp	BRD-A93424738	dexamethasone	Glucocorticoid receptor agonist
6906	-52.9	cp	BRD-K18787491	U-0126	MEK inhibitor
6911	-53.37	cp	BRD-K68507560	dicycloverine	Acetylcholine receptor antagonist
6913	-53.38	cp	BRD-A12560204	nitrendipine	Calcium channel blocker
6914	-53.5	cp	BRD-A73741725	exemestane	Aromatase inhibitor
6916	-53.58	cp	BRD-K88358234	xaliproden	Serotonin receptor agonist
6919	-53.71	cp	BRD-A87848830	bimatoprost	Prostanoid receptor agonist
6921	-53.77	cp	BRD-A97739905	ketoprofen	Cyclooxygenase inhibitor
6922	-53.8	cp	BRD-K11158509	tyrphostin-B44	EGFR inhibitor
6923	-53.81	cp	BRD-K28667793	pyrazinamide	Fatty acid synthase inhibitor
6927	-53.98	cp	BRD-K39339537	epirizole	Cyclooxygenase inhibitor
6931	-54.2	cp	BRD-K67102207	phenylbutyrate	HDAC inhibitor
6933	-54.26	cp	BRD-A56892734	esomeprazole	ATPase inhibitor
6935	-54.28	cp	BRD-K16336526	capsaicin	TRPV agonist
6936	-54.29	cp	BRD-K89055274	alverine	Muscle relaxant
6939	-54.47	cp	BRD-K08219523	5-nonyloxytryptamine	Serotonin receptor agonist
6940	-54.52	cp	BRD-K47323024	methapyrilene	Histamine receptor antagonist
6945	-54.74	cp	BRD-K28849549	mesalazine	Cyclooxygenase inhibitor
6946	-54.79	cp	BRD-A84493640	atovaquone	Mitochondrial electron transport inhibitor
6948	-54.8	cp	BRD-K33864865	LY-225910	CCK receptor antagonist
6950	-54.81	cp	BRD-A96897502	U-74389F	Lipid peroxidase inhibitor
6952	-54.92	cp	BRD-K62353524	DY-131	Estrogen receptor agonist
6954	-54.95	cp	BRD-K66707493	lawsone	Coloring agent
6955	-54.96	cp	BRD-A98283014	calmidazolium	Calcium channel blocker
6956	-55.09	cp	BRD-K30697463	desoximetasone	Glucocorticoid receptor agonist
6959	-55.16	cp	BRD-K81783531	VX-222	HCV inhibitor
6961	-55.2	cp	BRD-K40965114	cyanopindolol	Adrenergic receptor antagonist
6963	-55.21	cp	BRD-K50140147	NVP-TAE684	ALK inhibitor
6964	-55.24	cp	BRD-K31553034	zibotentan	Endothelin receptor antagonist
6966	-55.27	cp	BRD-K41410256	balsalazide	Cyclooxygenase inhibitor
6969	-55.38	cp	BRD-K50384076	7,4'-dihydroxyflavone	Opioid receptor antagonist
6970	-55.43	cp	BRD-K04993501	cefixime	Bacterial cell wall synthesis inhibitor
6972	-55.44	cp	BRD-K46137903	prednicarbate	Phospholipase activator
6973	-55.45	cp	BRD-K01555864	dibenzoylmethane	Antineoplastic
6977	-55.53	cp	BRD-K50128260	sildenafil	Phosphodiesterase inhibitor
6979	-55.68	cp	BRD-K30189597	SYK-inhibitor	SYK inhibitor
6982	-55.79	cp	BRD-K96084870	DMBI	PDGFR receptor inhibitor
6987	-55.99	cp	BRD-K10467831	tibolone	Androgen receptor agonist
6988	-56.15	cp	BRD-K22828899	TUL-XXI039	Serine/threonine kinase inhibitor
6989	-56.19	cp	BRD-K53318339	vinpocetine	Phosphodiesterase inhibitor
6990	-56.25	cp	BRD-A81233518	glycopyrrolate	Acetylcholine receptor antagonist
6991	-56.27	cp	BRD-K88677950	PD-198306	MAP kinase inhibitor
6994	-56.47	cp	BRD-K36864847	BD-1047	Adrenergic receptor antagonist
7010	-57.41	cp	BRD-A37817666	picrotoxin	GABA receptor antagonist
7011	-57.42	cp	BRD-A65597028	RX-821002	Adrenergic receptor antagonist
7020	-57.78	cp	BRD-A96107863	nisoldipine	Calcium channel blocker
7022	-57.9	cp	BRD-K67043667	altretamine	DNA synthesis inhibitor
7024	-57.92	cp	BRD-K00662280	CL-218872	GABA receptor agonist
7027	-58.08	cp	BRD-K51816706	oxindole-I	VEGFR inhibitor
7030	-58.16	cp	BRD-A02176148	tubaic-acid	Mitochondrial complex I inhibitor
7031	-58.21	cp	BRD-K76805682	SB-415286	Glycogen synthase kinase inhibitor
7032	-58.26	cp	BRD-K72903603	zidovudine	Reverse transcriptase inhibitor
7033	-58.26	cp	BRD-K41170226	deoxycholic-acid	G protein-coupled receptor agonist
7034	-58.26	cp	BRD-K43736954	cortisone	Glucocorticoid receptor agonist
7040	-58.47	cp	BRD-K41903098	diphenoxylate	Opioid receptor agonist
7044	-58.62	cp	BRD-A28105619	cucurbitacin-i	JAK inhibitor
7045	-58.67	cp	BRD-K09186807	KIN001-244	Phosphoinositide dependent kinase inhibitor
7047	-58.78	cp	BRD-K80348542	cephaeline	Protein synthesis inhibitor
7048	-58.78	cp	BRD-A59174698	ritodrine	Adrenergic receptor agonist
7050	-58.8	cp	BRD-K67439147	SIB-1893	Glutamate receptor antagonist
7057	-59.01	cp	BRD-U25771771	WZ-4-145	EGFR inhibitor
7059	-59.02	cp	BRD-K99498722	NPI-2358	Tubulin inhibitor
7069	-59.33	cp	BRD-M47937986	cefatrizine	Bacterial cell wall synthesis inhibitor
7070	-59.38	cp	BRD-K99451608	lopinavir	HIV protease inhibitor
7073	-59.42	cp	BRD-A06784547	MRS-1334	Adenosine receptor antagonist
7077	-59.48	cp	BRD-K08806317	timolol	Adrenergic receptor antagonist
7078	-59.6	cp	BRD-K60476892	YC-1	Guanylyl cyclase activator
7079	-59.69	cp	BRD-K26573499	DMAB-anabaseine	Adrenergic receptor agonist
7080	-59.7	cp	BRD-K11801786	trimidox	Ribonucleotide reductase inhibitor
7081	-59.71	cp	BRD-K81855038	roxatidine	Histamine receptor antagonist
7085	-59.77	cp	BRD-A50675702	fipronil	GABA gated chloride channel blocker
7086	-59.78	cp	BRD-K56001384	antimycin-a	ATP synthase inhibitor
7087	-59.79	cp	BRD-A70268693	PG-9	Acetylcholine receptor agonist
7088	-59.83	cp	BRD-K05977823	tenovins	SIRT inhibitor
7089	-59.87	cp	BRD-A71765365	mepireserpate	Catecholamine depleting sympatholytic
7093	-60.2	cp	BRD-K37130656	rivaroxaban	Coagulation inhibitor
7094	-60.21	cp	BRD-K00184207	GR-206	Aryl hydrocarbon receptor ligand
7095	-60.21	cp	BRD-K81376179	TCS-359	FLT3 inhibitor
7096	-60.26	cp	BRD-K69328504	L-690488	Inositol monophosphatase inhibitor
7100	-60.38	cp	BRD-K95435023	PHA-665752	c-Met inhibitor
7101	-60.38	cp	BRD-K07996107	harpagoside	Acetylcholinesterase inhibitor
7104	-60.61	cp	BRD-K63430059	methoxsalen	DNA synthesis inhibitor
7108	-60.9	cp	BRD-A54845972	dihydroergotamine	Serotonin receptor agonist
7113	-61.13	cp	BRD-U08759356	EI-346-erlotinib-analog	EGFR inhibitor
7114	-61.18	cp	BRD-K46469693	SCH-442416	Adenosine receptor antagonist
7116	-61.21	cp	BRD-A35588707	teniposide	Topoisomerase inhibitor
7117	-61.24	cp	BRD-K63913457	eicosatrienoic-acid	Vasodilator
7120	-61.29	cp	BRD-K95202259	ML-3163	p38 MAPK inhibitor
7121	-61.46	cp	BRD-A62184259	cycloheximide	Protein synthesis inhibitor
7126	-61.67	cp	BRD-K07265709	razoxane	Chelating agent
7137	-62.65	cp	BRD-A23683907	NAS-181	Serotonin receptor antagonist
7139	-62.68	cp	BRD-K08973992	linoleic-acid	Oxidative stress inducer
7151	-63.19	cp	BRD-K57179821	crotamiton	Antipruritic
7152	-63.2	cp	BRD-K67844266	MLN-4924	Nedd activating enzyme inhibitor
7155	-63.31	cp	BRD-A69512159	carbidopa	Aromatic L-amino acid decarboxylase inhibitor
7158	-63.54	cp	BRD-K34014345	naproxol	Anti-inflammatory
7159	-63.59	cp	BRD-K02130563	panobinostat	HDAC inhibitor
7160	-63.61	cp	BRD-A14985772	ascorbyl-palmitate	antioxidant
7161	-63.73	cp	BRD-K77793136	hydroxyfasudil	Rho associated kinase inhibitor
7162	-63.77	cp	BRD-A16444946	acarbose	Glucosidase inhibitor
7167	-63.96	cp	BRD-K11129031	gemfibrozil	Lipoprotein lipase activator
7170	-64.1	cp	BRD-K93433262	alfacalcidol	Vitamin D receptor agonist
7172	-64.14	cp	BRD-K32501161	vanoxerine	Dopamine uptake inhibitor
7173	-64.14	cp	BRD-A44448661	pentobarbital	Barbiturate antiepileptic
7176	-64.29	cp	BRD-A43331270	niguldipine	Calcium channel blocker
7181	-64.44	cp	BRD-K22631935	neurodazine	Neurogenesis of non-pluripotent C2C12 myoblast inducer
7182	-64.44	cp	BRD-K30097969	pitavastatin	HMGCR inhibitor
7184	-64.48	cp	BRD-K89930444	AG-592	Tyrosine kinase inhibitor
7189	-64.71	cp	BRD-A62434282	goserelin	Gonadotropin releasing factor hormone receptor agonist
7194	-64.95	cp	BRD-A89672324	CGP-55845	GABA receptor antagonist
7196	-64.98	cp	BRD-K91904471	SD-169	p38 MAPK inhibitor
7198	-65.08	cp	BRD-A35108200	dexamethasone	Glucocorticoid receptor agonist
7204	-65.54	cp	BRD-K76064317	tyrphostin-AG-1296	FLT3 inhibitor
7208	-65.78	cp	BRD-K29905972	axitinib	PDGFR receptor inhibitor
7209	-65.81	cp	BRD-K73838513	cinacalcet	Calcium channel activator
7211	-65.86	cp	BRD-K97799481	theophylline	Adenosine receptor antagonist
7212	-65.97	cp	BRD-K82823804	SA-792987	PKC inhibitor
7213	-66.03	cp	BRD-A77118605	BML-ST330	Phospholipase inhibitor
7215	-66.15	cp	BRD-A13188892	doxazosin	Adrenergic receptor antagonist
7217	-66.29	cp	BRD-K40901640	cinanserin	Serotonin receptor antagonist
7218	-66.3	cp	BRD-K83322645	L-693403	Sigma receptor agonist
7219	-66.31	cp	BRD-K13646352	midostaurin	FLT3 inhibitor
7223	-66.48	cp	BRD-K19525698	ozagrel	Thromboxane synthase inhibitor
7225	-66.68	cp	BRD-K29530284	amlexanox	Histamine receptor modulator
7231	-67.02	cp	BRD-K92778217	mefenamic-acid	Cyclooxygenase inhibitor
7238	-67.59	cp	BRD-K63945320	dihydrosamidin	Phospholipase inhibitor
7241	-67.63	cp	BRD-K12994359	valdecoxib	Cyclooxygenase inhibitor
7245	-67.71	cp	BRD-A29260609	acebutolol	Adrenergic receptor antagonist
7250	-67.88	cp	BRD-K82823076	RO-15-4513	GABA benzodiazepine site receptor inverse agonist
7251	-67.92	cp	BRD-K99696746	fatostatin	SREBP inhibitor
7255	-68.06	cp	BRD-K87048468	RS-102221	Serotonin receptor antagonist
7256	-68.08	cp	BRD-A55416093	colforsin	Adenylyl cyclase activator
7258	-68.28	cp	BRD-K32710582	EI-247	IGF-1 inhibitor
7268	-68.67	cp	BRD-K61401890	deguelin	NADH-ubiquinone oxidoreductase (Complex I) inhibitor
7272	-68.89	cp	BRD-K67352070	TC-2559	Acetylcholine receptor agonist
7273	-68.94	cp	BRD-A39646320	HC-toxin	HDAC inhibitor
7278	-69.1	cp	BRD-K63784565	BRD-K63784565	Topoisomerase inhibitor
7281	-69.17	cp	BRD-K87919739	tyrphostin-AG-825	Receptor tyrosine protein kinase inhibitor
7282	-69.36	cp	BRD-K22878149	SB-205607	Delta 1 opioid receptor agonist
7283	-69.45	cp	BRD-A22713669	BVT-948	Tyrosine phosphatase inhibitor
7284	-69.68	cp	BRD-K46937689	phenazone	Cyclooxygenase inhibitor
7285	-69.69	cp	BRD-K64310881	MW-STK33-3B	Potassium channel activator
7286	-69.73	cp	BRD-K88701661	dimercaptosuccinic-acid	Chelating agent
